log_attempts,failure_rate,approval_rate,infra_share,cards_per_attempt,small_amount_share,burstiness,recovery_rate,top_session_failure_share,log_failing_sessions,is_abuse,group,origin
0.693147,1,0,0,1,0,0,0,0.295455,2.639057,0,masked_slow_in_normal_30,masked_slow_in_normal_background
0.693147,0,1,0,1,0,0,0,0.295455,2.639057,0,masked_slow_in_normal_30,masked_slow_in_normal_background
0.693147,0,1,0,1,0,0,0,0.295455,2.639057,0,masked_slow_in_normal_30,masked_slow_in_normal_background
0.693147,0,1,0,1,0,0,0,0.295455,2.639057,0,masked_slow_in_normal_30,masked_slow_in_normal_background
0.693147,0,1,0,1,0,0,0,0.295455,2.639057,0,masked_slow_in_normal_30,masked_slow_in_normal_background
0.693147,0,1,0,1,0,0,0,0.295455,2.639057,0,masked_slow_in_normal_30,masked_slow_in_normal_background
4.418841,0.914634,0.085366,0,0.268293,0,0.944883,0,0.852273,2.70805,1,masked_loud_in_flash_30,masked_loud_in_flash
0.693147,1,0,0,1,0,0,0,0.852273,2.70805,0,masked_loud_in_flash_30,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.852273,2.70805,0,masked_loud_in_flash_30,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.852273,2.70805,0,masked_loud_in_flash_30,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.852273,2.70805,0,masked_loud_in_flash_30,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.852273,2.70805,0,masked_loud_in_flash_30,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.852273,2.70805,0,masked_loud_in_flash_30,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.852273,2.70805,0,masked_loud_in_flash_30,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.852273,2.70805,0,masked_loud_in_flash_30,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.852273,2.70805,0,masked_loud_in_flash_30,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.852273,2.70805,0,masked_loud_in_flash_30,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.852273,2.70805,0,masked_loud_in_flash_30,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.852273,2.70805,0,masked_loud_in_flash_30,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.852273,2.70805,0,masked_loud_in_flash_30,masked_loud_in_flash_background
0.693147,0,1,0,1,0,0,0,0.852273,2.70805,0,masked_loud_in_flash_30,masked_loud_in_flash_background
0.693147,0,1,0,1,0,0,0,0.852273,2.70805,0,masked_loud_in_flash_30,masked_loud_in_flash_background
2.302585,0.888889,0.111111,0.5,0.222222,0,0.234339,0,0.108108,3.637586,1,masked_in_outage_30,masked_in_outage
2.302585,0.777778,0.222222,0.5,0.222222,0,0.178577,0,0.108108,3.637586,1,masked_in_outage_30,masked_in_outage
2.302585,0.777778,0.222222,0.5,0.222222,0,0.184935,0,0.108108,3.637586,1,masked_in_outage_30,masked_in_outage
2.302585,0.777778,0.222222,0.5,0.222222,0,0.204083,0,0.108108,3.637586,1,masked_in_outage_30,masked_in_outage
2.197225,1,0,0.5,0.25,0,0.278769,0,0.108108,3.637586,1,masked_in_outage_30,masked_in_outage
1.098612,1,0,0.5,1,0,0,0,0.108108,3.637586,0,masked_in_outage_30,masked_in_outage_background
1.098612,1,0,0.5,1,0,0,0,0.108108,3.637586,0,masked_in_outage_30,masked_in_outage_background
1.098612,1,0,0.5,1,0,0,0,0.108108,3.637586,0,masked_in_outage_30,masked_in_outage_background
1.098612,1,0,0.5,1,0,0,0,0.108108,3.637586,0,masked_in_outage_30,masked_in_outage_background
1.098612,1,0,0.5,1,0,0,0,0.108108,3.637586,0,masked_in_outage_30,masked_in_outage_background
1.098612,0.5,0.5,0.5,1,0,0,0,0.108108,3.637586,0,masked_in_outage_30,masked_in_outage_background
1.098612,0.5,0.5,0.5,1,0,0,0,0.108108,3.637586,0,masked_in_outage_30,masked_in_outage_background
1.098612,0.5,0.5,0.5,1,0,0,0,0.108108,3.637586,0,masked_in_outage_30,masked_in_outage_background
1.098612,0.5,0.5,0.5,1,0,0,0,0.108108,3.637586,0,masked_in_outage_30,masked_in_outage_background
1.098612,0.5,0.5,0.5,1,0,0,0,0.108108,3.637586,0,masked_in_outage_30,masked_in_outage_background
1.098612,0.5,0.5,0.5,1,0,0,0,0.108108,3.637586,0,masked_in_outage_30,masked_in_outage_background
1.098612,0.5,0.5,0.5,1,0,0,0,0.108108,3.637586,0,masked_in_outage_30,masked_in_outage_background
1.098612,0.5,0.5,0.5,1,0,0,0,0.108108,3.637586,0,masked_in_outage_30,masked_in_outage_background
1.098612,0.5,0.5,0.5,1,0,0,0,0.108108,3.637586,0,masked_in_outage_30,masked_in_outage_background
1.098612,0.5,0.5,0.5,1,0,0,0,0.108108,3.637586,0,masked_in_outage_30,masked_in_outage_background
4.532599,0.945652,0.054348,0,0.217391,0,0.994849,0,0.591837,2.197225,1,masked_loud_in_dunning_30,masked_loud_in_dunning
4.204693,0.818182,0.181818,0,0.121212,0,1.039823,0,0.591837,2.197225,0,masked_loud_in_dunning_30,masked_loud_in_dunning_background
0.693147,1,0,0,1,0,0,0,0.591837,2.197225,0,masked_loud_in_dunning_30,masked_loud_in_dunning_background
0.693147,1,0,0,1,0,0,0,0.591837,2.197225,0,masked_loud_in_dunning_30,masked_loud_in_dunning_background
0.693147,1,0,0,1,0,0,0,0.591837,2.197225,0,masked_loud_in_dunning_30,masked_loud_in_dunning_background
0.693147,1,0,0,1,0,0,0,0.591837,2.197225,0,masked_loud_in_dunning_30,masked_loud_in_dunning_background
0.693147,1,0,0,1,0,0,0,0.591837,2.197225,0,masked_loud_in_dunning_30,masked_loud_in_dunning_background
0.693147,1,0,0,1,0,0,0,0.591837,2.197225,0,masked_loud_in_dunning_30,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.591837,2.197225,0,masked_loud_in_dunning_30,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.591837,2.197225,0,masked_loud_in_dunning_30,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.591837,2.197225,0,masked_loud_in_dunning_30,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.591837,2.197225,0,masked_loud_in_dunning_30,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.591837,2.197225,0,masked_loud_in_dunning_30,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.591837,2.197225,0,masked_loud_in_dunning_30,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.591837,2.197225,0,masked_loud_in_dunning_30,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.591837,2.197225,0,masked_loud_in_dunning_30,masked_loud_in_dunning_background
2.944439,0.777778,0.222222,0,1,0,0.591683,0,0.326531,2.302585,1,masked_slow_in_normal_31,masked_slow_in_normal
2.890372,0.764706,0.235294,0,1,0,0.371336,0,0.326531,2.302585,1,masked_slow_in_normal_31,masked_slow_in_normal
2.890372,0.941176,0.058824,0,1,0,0.402584,0,0.326531,2.302585,1,masked_slow_in_normal_31,masked_slow_in_normal
0.693147,1,0,0,1,0,0,0,0.326531,2.302585,0,masked_slow_in_normal_31,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.326531,2.302585,0,masked_slow_in_normal_31,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.326531,2.302585,0,masked_slow_in_normal_31,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.326531,2.302585,0,masked_slow_in_normal_31,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.326531,2.302585,0,masked_slow_in_normal_31,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.326531,2.302585,0,masked_slow_in_normal_31,masked_slow_in_normal_background
0.693147,0,1,0,1,0,0,0,0.326531,2.302585,0,masked_slow_in_normal_31,masked_slow_in_normal_background
0.693147,0,1,0,1,0,0,0,0.326531,2.302585,0,masked_slow_in_normal_31,masked_slow_in_normal_background
0.693147,0,1,0,1,0,0,0,0.326531,2.302585,0,masked_slow_in_normal_31,masked_slow_in_normal_background
0.693147,0,1,0,1,0,0,0,0.326531,2.302585,0,masked_slow_in_normal_31,masked_slow_in_normal_background
0.693147,0,1,0,1,0,0,0,0.326531,2.302585,0,masked_slow_in_normal_31,masked_slow_in_normal_background
0.693147,0,1,0,1,0,0,0,0.326531,2.302585,0,masked_slow_in_normal_31,masked_slow_in_normal_background
0.693147,0,1,0,1,0,0,0,0.326531,2.302585,0,masked_slow_in_normal_31,masked_slow_in_normal_background
0.693147,0,1,0,1,0,0,0,0.326531,2.302585,0,masked_slow_in_normal_31,masked_slow_in_normal_background
0.693147,0,1,0,1,0,0,0,0.326531,2.302585,0,masked_slow_in_normal_31,masked_slow_in_normal_background
3.970292,0.903846,0.096154,0,0.192308,0,1.123917,0,0.712121,3.044522,1,masked_loud_in_flash_31,masked_loud_in_flash
0.693147,1,0,0,1,0,0,0,0.712121,3.044522,0,masked_loud_in_flash_31,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.712121,3.044522,0,masked_loud_in_flash_31,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.712121,3.044522,0,masked_loud_in_flash_31,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.712121,3.044522,0,masked_loud_in_flash_31,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.712121,3.044522,0,masked_loud_in_flash_31,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.712121,3.044522,0,masked_loud_in_flash_31,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.712121,3.044522,0,masked_loud_in_flash_31,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.712121,3.044522,0,masked_loud_in_flash_31,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.712121,3.044522,0,masked_loud_in_flash_31,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.712121,3.044522,0,masked_loud_in_flash_31,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.712121,3.044522,0,masked_loud_in_flash_31,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.712121,3.044522,0,masked_loud_in_flash_31,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.712121,3.044522,0,masked_loud_in_flash_31,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.712121,3.044522,0,masked_loud_in_flash_31,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.712121,3.044522,0,masked_loud_in_flash_31,masked_loud_in_flash_background
2.833213,0.9375,0.0625,0.419355,0.3125,0,0.52104,0,0.16129,3.688879,1,masked_in_outage_31,masked_in_outage
2.772589,0.866667,0.133333,0.419355,0.333333,0,0.526767,0,0.16129,3.688879,1,masked_in_outage_31,masked_in_outage
2.772589,0.866667,0.133333,0.419355,0.333333,0,0.581128,0,0.16129,3.688879,1,masked_in_outage_31,masked_in_outage
2.772589,0.866667,0.133333,0.419355,0.333333,0,0.542117,0,0.16129,3.688879,1,masked_in_outage_31,masked_in_outage
1.098612,1,0,0.419355,1,0,0,0,0.16129,3.688879,0,masked_in_outage_31,masked_in_outage_background
1.098612,1,0,0.419355,1,0,0,0,0.16129,3.688879,0,masked_in_outage_31,masked_in_outage_background
1.098612,1,0,0.419355,1,0,0,0,0.16129,3.688879,0,masked_in_outage_31,masked_in_outage_background
1.098612,1,0,0.419355,1,0,0,0,0.16129,3.688879,0,masked_in_outage_31,masked_in_outage_background
1.098612,0.5,0.5,0.419355,1,0,0,0,0.16129,3.688879,0,masked_in_outage_31,masked_in_outage_background
1.098612,0.5,0.5,0.419355,1,0,0,0,0.16129,3.688879,0,masked_in_outage_31,masked_in_outage_background
1.098612,0.5,0.5,0.419355,1,0,0,0,0.16129,3.688879,0,masked_in_outage_31,masked_in_outage_background
1.098612,0.5,0.5,0.419355,1,0,0,0,0.16129,3.688879,0,masked_in_outage_31,masked_in_outage_background
1.098612,0.5,0.5,0.419355,1,0,0,0,0.16129,3.688879,0,masked_in_outage_31,masked_in_outage_background
1.098612,0.5,0.5,0.419355,1,0,0,0,0.16129,3.688879,0,masked_in_outage_31,masked_in_outage_background
1.098612,0.5,0.5,0.419355,1,0,0,0,0.16129,3.688879,0,masked_in_outage_31,masked_in_outage_background
1.098612,0.5,0.5,0.419355,1,0,0,0,0.16129,3.688879,0,masked_in_outage_31,masked_in_outage_background
1.098612,0.5,0.5,0.419355,1,0,0,0,0.16129,3.688879,0,masked_in_outage_31,masked_in_outage_background
1.098612,0.5,0.5,0.419355,1,0,0,0,0.16129,3.688879,0,masked_in_outage_31,masked_in_outage_background
1.098612,0.5,0.5,0.419355,1,0,0,0,0.16129,3.688879,0,masked_in_outage_31,masked_in_outage_background
4.330733,0.866667,0.133333,0,0.106667,0,1.240682,0,0.590909,2.197225,1,masked_loud_in_dunning_31,masked_loud_in_dunning
2.833213,0.9375,0.0625,0,0.5,0,0.551012,0,0.590909,2.197225,0,masked_loud_in_dunning_31,masked_loud_in_dunning_background
2.772589,1,0,0,0.533333,0,0.530376,0,0.590909,2.197225,0,masked_loud_in_dunning_31,masked_loud_in_dunning_background
2.833213,0.6875,0.3125,0,0.5,0,0.602592,0,0.590909,2.197225,0,masked_loud_in_dunning_31,masked_loud_in_dunning_background
1.098612,0.5,0.5,0,1,0,0,0,0.590909,2.197225,0,masked_loud_in_dunning_31,masked_loud_in_dunning_background
1.098612,0.5,0.5,0,1,0,0,0,0.590909,2.197225,0,masked_loud_in_dunning_31,masked_loud_in_dunning_background
0.693147,1,0,0,1,0,0,0,0.590909,2.197225,0,masked_loud_in_dunning_31,masked_loud_in_dunning_background
0.693147,1,0,0,1,0,0,0,0.590909,2.197225,0,masked_loud_in_dunning_31,masked_loud_in_dunning_background
1.098612,0,1,0,1,0,0,0,0.590909,2.197225,0,masked_loud_in_dunning_31,masked_loud_in_dunning_background
1.098612,0,1,0,1,0,0,0,0.590909,2.197225,0,masked_loud_in_dunning_31,masked_loud_in_dunning_background
1.098612,0,1,0,1,0,0,0,0.590909,2.197225,0,masked_loud_in_dunning_31,masked_loud_in_dunning_background
1.098612,0,1,0,1,0,0,0,0.590909,2.197225,0,masked_loud_in_dunning_31,masked_loud_in_dunning_background
1.098612,0,1,0,1,0,0,0,0.590909,2.197225,0,masked_loud_in_dunning_31,masked_loud_in_dunning_background
1.098612,0,1,0,1,0,0,0,0.590909,2.197225,0,masked_loud_in_dunning_31,masked_loud_in_dunning_background
1.098612,0,1,0,1,0,0,0,0.590909,2.197225,0,masked_loud_in_dunning_31,masked_loud_in_dunning_background
1.098612,0,1,0,1,0,0,0,0.590909,2.197225,0,masked_loud_in_dunning_31,masked_loud_in_dunning_background
2.944439,0.888889,0.111111,0,0.277778,0,0.552719,0,0.207792,2.944439,1,masked_slow_in_normal_32,masked_slow_in_normal
2.890372,0.941176,0.058824,0,0.294118,0,0.603151,0,0.207792,2.944439,1,masked_slow_in_normal_32,masked_slow_in_normal
2.890372,0.941176,0.058824,0,0.294118,0,0.64717,0,0.207792,2.944439,1,masked_slow_in_normal_32,masked_slow_in_normal
2.890372,0.882353,0.117647,0,0.294118,0,0.576074,0,0.207792,2.944439,1,masked_slow_in_normal_32,masked_slow_in_normal
0.693147,1,0,0,1,0,0,0,0.207792,2.944439,0,masked_slow_in_normal_32,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.207792,2.944439,0,masked_slow_in_normal_32,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.207792,2.944439,0,masked_slow_in_normal_32,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.207792,2.944439,0,masked_slow_in_normal_32,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.207792,2.944439,0,masked_slow_in_normal_32,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.207792,2.944439,0,masked_slow_in_normal_32,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.207792,2.944439,0,masked_slow_in_normal_32,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.207792,2.944439,0,masked_slow_in_normal_32,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.207792,2.944439,0,masked_slow_in_normal_32,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.207792,2.944439,0,masked_slow_in_normal_32,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.207792,2.944439,0,masked_slow_in_normal_32,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.207792,2.944439,0,masked_slow_in_normal_32,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.207792,2.944439,0,masked_slow_in_normal_32,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.207792,2.944439,0,masked_slow_in_normal_32,masked_slow_in_normal_background
0.693147,0,1,0,1,0,0,0,0.207792,2.944439,0,masked_slow_in_normal_32,masked_slow_in_normal_background
4.204693,0.878788,0.121212,0,0.30303,0,0.995254,0,0.725,3.178054,1,masked_loud_in_flash_32,masked_loud_in_flash
0.693147,1,0,0,1,0,0,0,0.725,3.178054,0,masked_loud_in_flash_32,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.725,3.178054,0,masked_loud_in_flash_32,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.725,3.178054,0,masked_loud_in_flash_32,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.725,3.178054,0,masked_loud_in_flash_32,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.725,3.178054,0,masked_loud_in_flash_32,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.725,3.178054,0,masked_loud_in_flash_32,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.725,3.178054,0,masked_loud_in_flash_32,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.725,3.178054,0,masked_loud_in_flash_32,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.725,3.178054,0,masked_loud_in_flash_32,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.725,3.178054,0,masked_loud_in_flash_32,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.725,3.178054,0,masked_loud_in_flash_32,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.725,3.178054,0,masked_loud_in_flash_32,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.725,3.178054,0,masked_loud_in_flash_32,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.725,3.178054,0,masked_loud_in_flash_32,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.725,3.178054,0,masked_loud_in_flash_32,masked_loud_in_flash_background
2.995732,0.947368,0.052632,0.588235,0.210526,0,0.713091,0,0.211765,3.931826,1,masked_in_outage_32,masked_in_outage
2.944439,0.944444,0.055556,0.588235,0.222222,0,0.762976,0,0.211765,3.931826,1,masked_in_outage_32,masked_in_outage
1.098612,1,0,0.588235,1,0,0,0,0.211765,3.931826,0,masked_in_outage_32,masked_in_outage_background
1.098612,1,0,0.588235,1,0,0,0,0.211765,3.931826,0,masked_in_outage_32,masked_in_outage_background
1.098612,0.5,0.5,0.588235,1,0,0,0,0.211765,3.931826,0,masked_in_outage_32,masked_in_outage_background
1.098612,0.5,0.5,0.588235,1,0,0,0,0.211765,3.931826,0,masked_in_outage_32,masked_in_outage_background
0.693147,1,0,0.588235,1,0,0,0,0.211765,3.931826,0,masked_in_outage_32,masked_in_outage_background
0.693147,1,0,0.588235,1,0,0,0,0.211765,3.931826,0,masked_in_outage_32,masked_in_outage_background
0.693147,1,0,0.588235,1,0,0,0,0.211765,3.931826,0,masked_in_outage_32,masked_in_outage_background
0.693147,1,0,0.588235,1,0,0,0,0.211765,3.931826,0,masked_in_outage_32,masked_in_outage_background
0.693147,1,0,0.588235,1,0,0,0,0.211765,3.931826,0,masked_in_outage_32,masked_in_outage_background
0.693147,1,0,0.588235,1,0,0,0,0.211765,3.931826,0,masked_in_outage_32,masked_in_outage_background
0.693147,1,0,0.588235,1,0,0,0,0.211765,3.931826,0,masked_in_outage_32,masked_in_outage_background
0.693147,1,0,0.588235,1,0,0,0,0.211765,3.931826,0,masked_in_outage_32,masked_in_outage_background
0.693147,1,0,0.588235,1,0,0,0,0.211765,3.931826,0,masked_in_outage_32,masked_in_outage_background
0.693147,1,0,0.588235,1,0,0,0,0.211765,3.931826,0,masked_in_outage_32,masked_in_outage_background
0.693147,1,0,0.588235,1,0,0,0,0.211765,3.931826,0,masked_in_outage_32,masked_in_outage_background
4.477337,0.804598,0.195402,0,0.206897,0,0.827695,0,0.630631,2.397895,1,masked_loud_in_dunning_32,masked_loud_in_dunning
3.044522,0.95,0.05,0,0.2,0,0.692368,0,0.630631,2.397895,0,masked_loud_in_dunning_32,masked_loud_in_dunning_background
3.044522,0.75,0.25,0,0.2,0,0.7799,0,0.630631,2.397895,0,masked_loud_in_dunning_32,masked_loud_in_dunning_background
1.098612,0.5,0.5,0,1,0,0,0,0.630631,2.397895,0,masked_loud_in_dunning_32,masked_loud_in_dunning_background
1.098612,0.5,0.5,0,1,0,0,0,0.630631,2.397895,0,masked_loud_in_dunning_32,masked_loud_in_dunning_background
0.693147,1,0,0,1,0,0,0,0.630631,2.397895,0,masked_loud_in_dunning_32,masked_loud_in_dunning_background
0.693147,1,0,0,1,0,0,0,0.630631,2.397895,0,masked_loud_in_dunning_32,masked_loud_in_dunning_background
0.693147,1,0,0,1,0,0,0,0.630631,2.397895,0,masked_loud_in_dunning_32,masked_loud_in_dunning_background
0.693147,1,0,0,1,0,0,0,0.630631,2.397895,0,masked_loud_in_dunning_32,masked_loud_in_dunning_background
0.693147,1,0,0,1,0,0,0,0.630631,2.397895,0,masked_loud_in_dunning_32,masked_loud_in_dunning_background
1.098612,0,1,0,1,0,0,0,0.630631,2.397895,0,masked_loud_in_dunning_32,masked_loud_in_dunning_background
1.098612,0,1,0,1,0,0,0,0.630631,2.397895,0,masked_loud_in_dunning_32,masked_loud_in_dunning_background
1.098612,0,1,0,1,0,0,0,0.630631,2.397895,0,masked_loud_in_dunning_32,masked_loud_in_dunning_background
1.098612,0,1,0,1,0,0,0,0.630631,2.397895,0,masked_loud_in_dunning_32,masked_loud_in_dunning_background
1.098612,0,1,0,1,0,0,0,0.630631,2.397895,0,masked_loud_in_dunning_32,masked_loud_in_dunning_background
0.693147,0,1,0,1,0,0,0,0.630631,2.397895,0,masked_loud_in_dunning_32,masked_loud_in_dunning_background
2.70805,0.857143,0.142857,0,1,0,0.515371,0,0.325,2.197225,1,masked_slow_in_normal_33,masked_slow_in_normal
2.639057,0.769231,0.230769,0,1,0,0.486827,0,0.325,2.197225,1,masked_slow_in_normal_33,masked_slow_in_normal
2.639057,1,0,0,1,0,0.556235,0,0.325,2.197225,1,masked_slow_in_normal_33,masked_slow_in_normal
1.098612,0.5,0.5,0,1,0,0,0,0.325,2.197225,0,masked_slow_in_normal_33,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.325,2.197225,0,masked_slow_in_normal_33,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.325,2.197225,0,masked_slow_in_normal_33,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.325,2.197225,0,masked_slow_in_normal_33,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.325,2.197225,0,masked_slow_in_normal_33,masked_slow_in_normal_background
1.098612,0,1,0,1,0,0,0,0.325,2.197225,0,masked_slow_in_normal_33,masked_slow_in_normal_background
1.098612,0,1,0,1,0,0,0,0.325,2.197225,0,masked_slow_in_normal_33,masked_slow_in_normal_background
1.098612,0,1,0,1,0,0,0,0.325,2.197225,0,masked_slow_in_normal_33,masked_slow_in_normal_background
1.098612,0,1,0,1,0,0,0,0.325,2.197225,0,masked_slow_in_normal_33,masked_slow_in_normal_background
1.098612,0,1,0,1,0,0,0,0.325,2.197225,0,masked_slow_in_normal_33,masked_slow_in_normal_background
1.098612,0,1,0,1,0,0,0,0.325,2.197225,0,masked_slow_in_normal_33,masked_slow_in_normal_background
1.098612,0,1,0,1,0,0,0,0.325,2.197225,0,masked_slow_in_normal_33,masked_slow_in_normal_background
1.098612,0,1,0,1,0,0,0,0.325,2.197225,0,masked_slow_in_normal_33,masked_slow_in_normal_background
1.098612,0,1,0,1,0,0,0,0.325,2.197225,0,masked_slow_in_normal_33,masked_slow_in_normal_background
1.098612,0,1,0,1,0,0,0,0.325,2.197225,0,masked_slow_in_normal_33,masked_slow_in_normal_background
4.70953,0.863636,0.136364,0,0.072727,0,0.965517,0,0.791667,3.295837,1,masked_loud_in_flash_33,masked_loud_in_flash
1.098612,0.5,0.5,0,1,0,0,0,0.791667,3.295837,0,masked_loud_in_flash_33,masked_loud_in_flash_background
1.098612,0.5,0.5,0,1,0,0,0,0.791667,3.295837,0,masked_loud_in_flash_33,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.791667,3.295837,0,masked_loud_in_flash_33,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.791667,3.295837,0,masked_loud_in_flash_33,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.791667,3.295837,0,masked_loud_in_flash_33,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.791667,3.295837,0,masked_loud_in_flash_33,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.791667,3.295837,0,masked_loud_in_flash_33,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.791667,3.295837,0,masked_loud_in_flash_33,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.791667,3.295837,0,masked_loud_in_flash_33,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.791667,3.295837,0,masked_loud_in_flash_33,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.791667,3.295837,0,masked_loud_in_flash_33,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.791667,3.295837,0,masked_loud_in_flash_33,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.791667,3.295837,0,masked_loud_in_flash_33,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.791667,3.295837,0,masked_loud_in_flash_33,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.791667,3.295837,0,masked_loud_in_flash_33,masked_loud_in_flash_background
2.564949,1,0,0.517647,0.75,0,0.440952,0,0.141176,3.89182,1,masked_in_outage_33,masked_in_outage
2.484907,0.727273,0.272727,0.517647,0.818182,0,0.397098,0,0.141176,3.89182,1,masked_in_outage_33,masked_in_outage
2.484907,1,0,0.517647,0.818182,0,0.386996,0,0.141176,3.89182,1,masked_in_outage_33,masked_in_outage
2.484907,0.909091,0.090909,0.517647,0.818182,0,0.338889,0,0.141176,3.89182,1,masked_in_outage_33,masked_in_outage
0.693147,1,0,0.517647,1,0,0,0,0.141176,3.89182,0,masked_in_outage_33,masked_in_outage_background
0.693147,1,0,0.517647,1,0,0,0,0.141176,3.89182,0,masked_in_outage_33,masked_in_outage_background
0.693147,1,0,0.517647,1,0,0,0,0.141176,3.89182,0,masked_in_outage_33,masked_in_outage_background
0.693147,1,0,0.517647,1,0,0,0,0.141176,3.89182,0,masked_in_outage_33,masked_in_outage_background
0.693147,1,0,0.517647,1,0,0,0,0.141176,3.89182,0,masked_in_outage_33,masked_in_outage_background
